row_id	product_url	product_name	varian	relative_time	reviewer	review_text				
2442	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green.	2 bulan lalu	Yuliana	Mantap barang sudah sampai berfungsi semuanya semoga bisa terus co co co buat dirumah				
2443	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235			2 bulan lalu	A***v	Mantap kali bagus sangat				
2444	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray.	2 bulan lalu	F***d	Baik, cepat dan pesanan sesuai				
2445	https://www.tokopedia.com/samsung-official-store/upgrade-dari-256gb-samsung-galaxy-s26-negatif2-5negatif2gb-hp-ai-photo-assist-4300-mah-negatif734422245negatif88274negatif57	[Upgrade dari 256GB] Samsung Galaxy S26 negatif2/5negatif2GB | Hp AI | Photo Assist | 4300 mAh	Varian: Cobalt Violet	2 bulan lalu	G***y	cepet bener sampenya. kirain bakal lama				
2446	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	2 bulan lalu	P***e	Mantappppp				
2447	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-4-64gb-hari-raya-package-negatif734335428925753325	Samsung Galaxy A07 4/64GB - Hari Raya Package	Varian: Black	2 bulan lalu	W***c	Kejernihan lensa: Bagus				
2448	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-wifi-kids-pack-4-64-ai-solve-math-parental-control-kids-friendly-negatif73438negatif8687negatif8327789	Samsung Galaxy Tab Anegatifnegatif WiFi Kids Pack [4/64] - AI Solve Math | Parental Control | Kids Friendly	Varian: Kids Pack	2 bulan lalu	P***y	Ok paket dah sampe kk sesuai pesanan				
2449	https://www.tokopedia.com/samsung-official-store/samsung-microwave-oven-solo-20l-ms20a30negatif0al-se	Samsung Microwave Oven Solo, 20L - MS20A30negatif0ALSE	Varian: Microwave Solo 20L MS20	2 bulan lalu	Z***b	Bagus mantap				
2450	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	Y***l	Tak diragukan lagi , cepat juga. 👍🏼				
2451	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-negatif7322708976negatif865negatifnegatifnegatif7	Samsung Galaxy A07 LTE 6/negatif28GB	Varian: Light Violet	2 bulan lalu	V***g	Mantel Barang ori Semoga awet				
2452	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-wifi-kids-pack-4-64-ai-solve-math-parental-control-kids-friendly-negatif73438negatif8687negatif8327789	Samsung Galaxy Tab Anegatifnegatif WiFi Kids Pack [4/64] - AI Solve Math | Parental Control | Kids Friendly	Varian: Kids Pack	2 bulan lalu	P***b	Cocok untuk anak saya, lengkap dan bagus, anak saya sangat menyukai nya 🤗🤗🤗🤗🤗🤗🤗😍😍😍😍				
2453	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235			2 bulan lalu	F***g	Bagus, original				
2454	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	F***y	Barang sampai dengan selamat.. build quality bagus dan suara mantap..				
2455	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s26-ultra-capella-magnet-case-spigen-negatif734435622943885293	Samsung Galaxy S26 Ultra Capella Magnet Case Spigen	Varian: Default	2 bulan lalu	K***r	Kejernihan lensa: Baik Kualitas pengerjaan: Baik				
2456	https://www.tokopedia.com/samsung-official-store/upgrade-dari-256gb-samsung-galaxy-s26-ultra-negatif2-5negatif2gb-hp-ai-privacy-display-negatif734422272362907629	[Upgrade dari 256GB] Samsung Galaxy S26 Ultra negatif2/5negatif2GB | Hp AI | Privacy Display	Varian: Black	2 bulan lalu	G***i	Kejernihan lensa: Baik Kualitas pengerjaan: Ba				
2457	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-4-64gb-gray-parental-control-ip52-negatif732779955676809negatif97	Samsung Galaxy Tab Anegatifnegatif 4/64GB - Gray | Parental Control | IP52	Varian: Graphite.	2 bulan lalu	D***b	aman dan berfungsi dengan baik				
2458	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-8-256gb-negatif732negatif59842824062957	Samsung Galaxy A07 LTE 8/256GB	Varian: Green.	2 bulan lalu	I***r	Barang original, packing rapih, pengiriman cpt				
2459	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s25-fe-8-256gb-smartphone-ai-android-galaxy-ai-4900-mah-exynos-2400-negatif7324386063negatif3654253	Samsung Galaxy S25 FE [8/256GB] | Smartphone AI | Android | Galaxy AI | 4900 mAh | Exynos 2400	Varian: Icy Blue	2 bulan lalu	Apri	Mantab, barang sampai dengan selamat, barang baru ori. sampai langsubg buka kertas				
2460	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	Mohamad	Respon penjual cepat. Paket dikemas dengan aman. Barang sesuai deskripsi lapak penjual				
2461	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-9kg-top-loading-wobble-technology-wa90h4200sg-se-negatif73038240negatif3negatif8negatif93negatifnegatif5	Samsung Mesin Cuci 9kg WA90 Top Load dengan Wobble Technology - WA90H4200SG/SE	Varian: Gray.	2 bulan lalu	A***k	Kapasitas: Ok				
2462	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Light Violet.	2 bulan lalu	V***o	pertama kali beli hp samsung online, huhu panik dikit karna dicantumin nama barang dipackagingnya, alhamdulillah aman ga ada yg usil. tp kalo boleh saran sih, jgn dicantu...				
2463	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a36-5g-negatif2-256gb-snapdragon-6-gen-3-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926547626657755			2 bulan lalu	P***l	Bagus banget kamrea nya kaya hp ip jerenih banget				
2464	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a36-5g-8-256gb-upgrade-dari-8-negatif28-gb-snapdragon-6-gen-3-handphone-ai-galaxy-ai-45w-fast-charging-negatif7309265354909634negatif9			2 bulan lalu	U***c	Barang yang dikirimkan sesuai dengan pesanan dan berfungsi normal				
2465	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-4-negatif28gb-hari-raya-package-negatif73438487negatif9negatif208negatif389	[Baim Wong] Samsung Galaxy A07 4/negatif28GB - Hari Raya Package	Varian: Green.	2 bulan lalu	K***h	Sampai dg baik				
2466	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	2 bulan lalu	J***i	Mantap				
2467	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-8-256gb-negatif732negatif59842824062957	Samsung Galaxy A07 LTE 8/256GB	Varian: Light Violet.	2 bulan lalu	G***t	Packaging aman, ga ada masalah sama sekali				
2468	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	2 bulan lalu	R***m	Kejernihan lensa: Jernih Kualitas pengerjaan: Elegan Sesuai dengan harga👍				
2469	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Black.	2 bulan lalu	Dimasman	terima kasih kak, hp nya berfungsi dengan baik, charger dan kabel lengkap...🙏🏻				
2470	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Black.	2 bulan lalu	G***h	Ok baik				
2471	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green.	2 bulan lalu	E***s	Mantap				
2472	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s25-fe-8-256gb-smartphone-ai-android-galaxy-ai-4900-mah-exynos-2400-negatif7324386063negatif3654253	Samsung Galaxy S25 FE [8/256GB] | Smartphone AI | Android | Galaxy AI | 4900 mAh | Exynos 2400	Varian: Navy	2 bulan lalu	H***l	Hp sesuai deskripsi. Pengemasan baik, pengiriman untuk luar pulau jawa juga aman. Dapat harga saat diskon jadi terasa worth it untuk unit hp baru. Sayangnya tidak dapat b...				
2473	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235			2 bulan lalu	R***d	Kejernihan lensa: Lumayan jernih Kualitas pengerjaan: Bagus Terimakasih paketnya sudah datang dengan selamat dan berfungsi baik , ☺️☺️				
2474	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-wt85-twin-tub-dengan-dynamic-pulsator-8-5kg-wt85h32negatif0mg-se-negatif729575343040203757	Samsung Mesin Cuci WT85 Twin Tub dengan Dynamic Pulsator 8.5kg - WT85H32negatif0MG/SE	Varian: White.	2 bulan lalu	I***v	Sudah dicoba mesin cucinya..muternya cepet banget..berfungsi dengan baik..mudah2an awet lama..kualitas produk bagus..packaging safety banget dan baik...kurirnya baik ante...				
2475	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Black.	2 bulan lalu	gilang	barang joss segel euyyy				
2476	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	2 bulan lalu	A***g	Kejernihan lensa: Baik Kualitas pengerjaan: Baik Samsung Galaxy AO7 nya udah sampai sesuai dengan pesanan tokonya amanah harga terjangkau makasih tiktok and seller semoga...				
2477	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-5g-6-negatif28-negatif73342negatif93negatif63629566negatif			2 bulan lalu	Hendri	sesuai dengan pesanan				
2478	https://www.tokopedia.com/samsung-official-store/samsung-kulkas-2-pintu-rtnegatif9-dengan-all-around-cooling-rtnegatif9m300bgs-se-negatif729908286553360347	Samsung Kulkas 2 Pintu RTnegatif9 dengan All-Around Cooling - 2negatif6L	Varian: Silver	2 bulan lalu	L***f	Kapasitas: Cukup untuk 3 orang Desain: Simple elegant Performa: tidak bising, cepat dingin padahal di settingsn normal				
2479	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	B***u	Mantull original				
2480	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-5g-8-256gb-negatif73229357297687negatif405	Samsung Galaxy Anegatif7 5G 8/256GB	Varian: Black	2 bulan lalu	S***h	Kemasannya aman sampe didepan rumah				
2481	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-negatif2-256-galaxy-ai-smartphone-ai-50mp-ois-hdr-camera-45w-super-fast-charge-ai-publish-on-negatif73negatif2negatif822negatif3negatif8965229	Samsung Galaxy A56 5G [negatif2/256] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge AI Publish on	Varian: Olive	2 bulan lalu	T***w	Sangat bagus				
2482	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-8-negatif28gb-smartphone-ai-android-5000-mah-negatif73256766negatif042829293	Samsung Galaxy Anegatif7 [8/negatif28GB] - | Smartphone AI | Android | 5000 mAh	Varian: Gray.	2 bulan lalu	G***w	Aman unitnya, packagingnya ok. Tpi sayang nama produknya ga disembunyikan, tertulis jelas di luar packaging				
2483	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-negatif28gb-negatif732272697280989negatif65	[ Baim Wong ] Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green.	2 bulan lalu	J***l	Mantap				
2484	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Gray.	2 bulan lalu	D***v	Pengirimannya lama tapi alhamdulilah sampai dengan keaadaan baik				
2485	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	T***s	Untuk pemakaian pertama kali dalam bbrp jam..Tidak ada kendala saat ini, suara mantap dan bass nendang meski tidak seluas suara mengelegar seperti Buds 2 Pro, tapi sangat...				
2486	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235	Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/negatif28 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge	Varian: Awesome Light Gray	2 bulan lalu	A***u	Sesuai BMKG				
2487	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	Budiman	mantapp suaranya lebih upgrade dibanding sebelumnya dpt bonus sesuai PO Thanks Samsung				
2488	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	Susanto	Barang sesuai Deskripsi dan dapat bonus Casing. Trims Samsung Indonesia				
2489	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: Black.	2 bulan lalu	R***n	bagus banget kualitas oke dan terjamin ori				
2490	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds4-pro-24-bit-hi-fi-multi-ai-agent-premium-metal-finish-anc-negatif73442242negatif299955693	Samsung Galaxy Buds4 Pro | 24 bit Hi-Fi | Multi AI Agent | Premium Metal Finish | ANC	Varian: Black	2 bulan lalu	M***d	Mantul dapat potongan gede dr tokped hehe				
2491	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green.	2 bulan lalu	P***q	Pengiriman cepat dan amanah,paketnya sangat aman tebal banget ,kulirnya baik sekali rela bolak balik nganterin paket				
2492	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green.	2 bulan lalu	P***o	Barang datang dalam kondisi baik, packingnya juga safety, semoga awet				
2493	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-4-64gb-gray-parental-control-ip52-negatif732779955676809negatif97	Samsung Galaxy Tab Anegatifnegatif 4/64GB - Gray | Parental Control | IP52	Varian: Graphite.	2 bulan lalu	Herida	Barang sesuai pesanan, penjual responsif dan pengiriman cepat				
2494	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-wifi-kids-pack-4-64-ai-solve-math-parental-control-kids-friendly-negatif73438negatif8687negatif8327789	Samsung Galaxy Tab Anegatifnegatif WiFi Kids Pack [4/64] - AI Solve Math | Parental Control | Kids Friendly	Varian: Kids Pack	2 bulan lalu	B***b	Sesuai harga				
2495	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green.	2 bulan lalu	Abdul	Segel ori lengkap				
2496	https://www.tokopedia.com/samsung-official-store/samsung-43-crystal-uhd-4k-uenegatif00f-4k-smart-tv-ua43uenegatif00fkxxd-negatif733negatif93234776295405	"Samsung 43"" Crystal UHD 4K UEnegatif00F 4K Smart TV | UA43UEnegatif00FKXXD"	"Varian: 43"""	2 bulan lalu	J***i	Barang sdh di terima dan blm dicoba layanan responsif, pengiriman cepat sesuai estimasi				
2497	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-hari-raya-package-negatif7343356894negatif83negatifnegatif66negatif	Samsung Galaxy A07 LTE 6/negatif28GB - Hari Raya Package	Varian: Black	2 bulan lalu	F***e	Terimakasih bonus nya				
2498	https://www.tokopedia.com/samsung-official-store/samsung-kulkas-2-pintu-rtnegatif9-dengan-all-around-cooling-rtnegatif9m300bgs-se-negatif729908286553360347	Samsung Kulkas 2 Pintu RTnegatif9 dengan All-Around Cooling - 2negatif6L	Varian: Silver	2 bulan lalu	S***t	Mulus tanpa ada penyok, walaupun cargo nya lumayan lama ampe 6 hari.				
2499	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-4-64gb-gray-parental-control-ip52-negatif732779955676809negatif97	Samsung Galaxy Tab Anegatifnegatif 4/64GB - Gray | Parental Control | IP52	Varian: Graphite.	2 bulan lalu	T***l	Barangnya dtg tepat wktu, semuanya berfungsi dengan baik 👍				
2500	https://www.tokopedia.com/samsung-official-store/upgrade-dari-256gb-samsung-galaxy-s26-negatif2-5negatif2gb-hp-ai-photo-assist-4900-mah-negatif7344222negatif9938039789	[Upgrade dari 256GB] Samsung Galaxy S26+ negatif2/5negatif2GB | Hp AI | Photo Assist | 4900 mAh	Varian: Sky Blue	2 bulan lalu	Muhammad	mantap.. sudah sampai dengan selamat s26+nya				
2501	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Black.	2 bulan lalu	O***g	mantap ori barang masih segel berfungsi baik				
2502	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Black.	2 bulan lalu	J***d	👍👍👍👍👍👍👍👍👍👍👍👍👍				
